ADDRESS_STATE,OFFER_PRODUCT,OFFER_CHANNEL,BUREAU,EXPECTED_INHOME_DATE,UNIQUE_RESERVATION_CODE_COUNT,UNIQUE_APPLICANTS,UNIQUE_APPROVED,UNIQUE_FUNDED,RESPONSE_RATE_PCT,APPROVAL_RATE_PCT,FUND_RATE_PCT
CA,PDL,OMNI,FT,3/31/2025,3513,10,10,9,0.28,0.28,0.26
CA,PDL,OMNI,TU,3/31/2025,10266,21,19,13,0.2,0.19,0.13
CA,PDL,STORE,FT,3/31/2025,63856,499,361,318,0.78,0.57,0.5
CA,PDL,STORE,LN,3/31/2025,1118,1,0,0,0.09,0,0
CA,PDL,STORE,TU,3/31/2025,55508,160,133,117,0.29,0.24,0.21
DE,ILP,OMNI,EX,3/31/2025,1638,10,7,6,0.61,0.43,0.37
DE,ILP,OMNI,FT,3/31/2025,1557,7,6,6,0.45,0.39,0.39
DE,ILP,OMNI,LN,3/31/2025,29,0,0,0,0,0,0
DE,ILP,OMNI,TU,3/31/2025,7187,19,17,11,0.26,0.24,0.15
DE,ILP,STORE,FT,3/31/2025,1206,7,2,2,0.58,0.17,0.17
DE,ILP,STORE,LN,3/31/2025,579,2,2,1,0.35,0.35,0.17
DE,ILP,STORE,TU,3/31/2025,574,5,3,3,0.87,0.52,0.52
FL,ILP,OMNI,EX,3/31/2025,152,4,3,2,2.63,1.97,1.32
FL,ILP,OMNI,FT,3/31/2025,8594,79,21,20,0.92,0.24,0.23
FL,ILP,OMNI,LN,3/31/2025,1141,7,2,1,0.61,0.18,0.09
FL,ILP,OMNI,TU,3/31/2025,32670,125,82,60,0.38,0.25,0.18
FL,ILP,STORE,EX,3/31/2025,777,8,2,2,1.03,0.26,0.26
FL,ILP,STORE,FT,3/31/2025,94,0,0,0,0,0,0
FL,ILP,STORE,LN,3/31/2025,5334,56,31,22,1.05,0.58,0.41
FL,ILP,STORE,TU,3/31/2025,13137,130,73,60,0.99,0.56,0.46
IA,PDL,OMNI,FT,3/31/2025,91,0,0,0,0,0,0
IA,PDL,OMNI,TU,3/31/2025,584,1,1,1,0.17,0.17,0.17
IA,PDL,STORE,FT,3/31/2025,1563,9,9,8,0.58,0.58,0.51
IA,PDL,STORE,LN,3/31/2025,212,1,1,1,0.47,0.47,0.47
IA,PDL,STORE,TU,3/31/2025,3070,9,8,8,0.29,0.26,0.26
ID,ILP,OMNI,EX,3/31/2025,53,0,0,0,0,0,0
ID,ILP,OMNI,FT,3/31/2025,1523,8,6,6,0.53,0.39,0.39
ID,ILP,OMNI,LN,3/31/2025,93,0,0,0,0,0,0
ID,ILP,OMNI,TU,3/31/2025,3842,13,11,8,0.34,0.29,0.21
ID,ILP,STORE,EX,3/31/2025,137,0,0,0,0,0,0
ID,ILP,STORE,FT,3/31/2025,838,4,2,2,0.48,0.24,0.24
ID,ILP,STORE,LN,3/31/2025,533,1,0,0,0.19,0,0
ID,ILP,STORE,TU,3/31/2025,694,2,2,2,0.29,0.29,0.29
IN,PDL,OMNI,TU,3/31/2025,743,0,0,0,0,0,0
IN,PDL,STORE,FT,3/31/2025,28,0,0,0,0,0,0
IN,PDL,STORE,LN,3/31/2025,4,0,0,0,0,0,0
IN,PDL,STORE,TU,3/31/2025,3757,15,10,5,0.4,0.27,0.13
KS,LOC,OMNI,EX,3/31/2025,8806,60,41,36,0.68,0.47,0.41
KS,LOC,OMNI,FT,3/31/2025,3834,15,11,11,0.39,0.29,0.29
KS,LOC,OMNI,LN,3/31/2025,487,3,2,1,0.62,0.41,0.21
KS,LOC,OMNI,TU,3/31/2025,23299,51,41,36,0.22,0.18,0.15
KS,LOC,STORE,FT,3/31/2025,2266,16,10,9,0.71,0.44,0.4
KS,LOC,STORE,LN,3/31/2025,1410,3,2,1,0.21,0.14,0.07
KS,LOC,STORE,TU,3/31/2025,2167,11,4,4,0.51,0.18,0.18
KY,PDL,OMNI,TU,3/31/2025,557,3,3,2,0.54,0.54,0.36
KY,PDL,STORE,FT,3/31/2025,21,0,0,0,0,0,0
KY,PDL,STORE,LN,3/31/2025,3,0,0,0,0,0,0
KY,PDL,STORE,TU,3/31/2025,2891,14,10,8,0.48,0.35,0.28
LA,PDL,OMNI,FT,3/31/2025,523,6,6,6,1.15,1.15,1.15
LA,PDL,OMNI,TU,3/31/2025,3137,6,6,5,0.19,0.19,0.16
LA,PDL,STORE,FT,3/31/2025,13473,138,121,116,1.02,0.9,0.86
LA,PDL,STORE,LN,3/31/2025,3018,19,17,15,0.63,0.56,0.5
LA,PDL,STORE,TU,3/31/2025,15973,60,54,47,0.38,0.34,0.29
MI,PDL,OMNI,FT,3/31/2025,227,2,0,0,0.88,0,0
MI,PDL,OMNI,TU,3/31/2025,4334,8,7,7,0.18,0.16,0.16
MI,PDL,STORE,FT,3/31/2025,4339,26,22,18,0.6,0.51,0.41
MI,PDL,STORE,LN,3/31/2025,2345,14,7,7,0.6,0.3,0.3
MI,PDL,STORE,TU,3/31/2025,22644,74,62,58,0.33,0.27,0.26
MO,ILP,OMNI,EX,3/31/2025,1506,5,3,1,0.33,0.2,0.07
MO,ILP,OMNI,FT,3/31/2025,9939,39,28,23,0.39,0.28,0.23
MO,ILP,OMNI,LN,3/31/2025,627,3,2,0,0.48,0.32,0
MO,ILP,OMNI,TU,3/31/2025,42352,109,95,67,0.26,0.22,0.16
MO,ILP,STORE,EX,3/31/2025,6322,21,12,9,0.33,0.19,0.14
MO,ILP,STORE,FT,3/31/2025,7576,42,28,24,0.55,0.37,0.32
MO,ILP,STORE,LN,3/31/2025,5301,20,14,11,0.38,0.26,0.21
MO,ILP,STORE,TU,3/31/2025,7006,43,31,26,0.61,0.44,0.37
MS,ILP,OMNI,EX,3/31/2025,24592,195,148,122,0.79,0.6,0.5
MS,ILP,OMNI,FT,3/31/2025,12562,100,83,69,0.8,0.66,0.55
MS,ILP,OMNI,LN,3/31/2025,836,1,1,0,0.12,0.12,0
MS,ILP,OMNI,TU,3/31/2025,52079,137,128,92,0.26,0.25,0.18
MS,ILP,STORE,EX,3/31/2025,1,0,0,0,0,0,0
MS,ILP,STORE,FT,3/31/2025,7130,109,78,69,1.53,1.09,0.97
MS,ILP,STORE,LN,3/31/2025,5167,18,16,15,0.35,0.31,0.29
MS,ILP,STORE,TU,3/31/2025,9846,94,76,64,0.95,0.77,0.65
NV,ILP,OMNI,EX,3/31/2025,753,6,5,3,0.8,0.66,0.4
NV,ILP,OMNI,FT,3/31/2025,6686,45,35,27,0.67,0.52,0.4
NV,ILP,OMNI,LN,3/31/2025,20,0,0,0,0,0,0
NV,ILP,OMNI,TU,3/31/2025,23221,92,77,44,0.4,0.33,0.19
NV,ILP,STORE,EX,3/31/2025,1410,7,2,2,0.5,0.14,0.14
NV,ILP,STORE,FT,3/31/2025,1592,19,13,11,1.19,0.82,0.69
NV,ILP,STORE,LN,3/31/2025,256,5,3,2,1.95,1.17,0.78
NV,ILP,STORE,TU,3/31/2025,2116,15,10,8,0.71,0.47,0.38
OK,ILP,OMNI,EX,3/31/2025,372,6,3,1,1.61,0.81,0.27
OK,ILP,OMNI,FT,3/31/2025,5991,37,29,24,0.62,0.48,0.4
OK,ILP,OMNI,LN,3/31/2025,252,0,0,0,0,0,0
OK,ILP,OMNI,TU,3/31/2025,33799,136,116,83,0.4,0.34,0.25
OK,ILP,STORE,EX,3/31/2025,2937,28,23,20,0.95,0.78,0.68
OK,ILP,STORE,FT,3/31/2025,3305,21,16,14,0.64,0.48,0.42
OK,ILP,STORE,LN,3/31/2025,2340,17,15,14,0.73,0.64,0.6
OK,ILP,STORE,TU,3/31/2025,3083,41,37,27,1.33,1.2,0.88
RI,PDL,OMNI,FT,3/31/2025,7,0,0,0,0,0,0
RI,PDL,OMNI,TU,3/31/2025,223,0,0,0,0,0,0
RI,PDL,STORE,FT,3/31/2025,236,1,1,1,0.42,0.42,0.42
RI,PDL,STORE,TU,3/31/2025,1684,2,2,2,0.12,0.12,0.12
SC,LOC,OMNI,EX,3/31/2025,2827,23,21,20,0.81,0.74,0.71
SC,LOC,OMNI,FT,3/31/2025,2311,5,4,3,0.22,0.17,0.13
SC,LOC,OMNI,LN,3/31/2025,1175,8,6,6,0.68,0.51,0.51
SC,LOC,OMNI,TU,3/31/2025,76981,179,149,124,0.23,0.19,0.16
SC,LOC,STORE,EX,3/31/2025,25581,320,208,200,1.25,0.81,0.78
SC,LOC,STORE,FT,3/31/2025,7887,56,37,36,0.71,0.47,0.46
SC,LOC,STORE,LN,3/31/2025,3473,12,8,7,0.35,0.23,0.2
SC,LOC,STORE,TU,3/31/2025,12453,75,52,50,0.6,0.42,0.4
TN,LOC,OMNI,EX,3/31/2025,6942,20,15,12,0.29,0.22,0.17
TN,LOC,OMNI,FT,3/31/2025,1149,2,2,2,0.17,0.17,0.17
TN,LOC,OMNI,LN,3/31/2025,489,2,1,0,0.41,0.2,0
TN,LOC,OMNI,TU,3/31/2025,56227,114,91,71,0.2,0.16,0.13
TN,LOC,STORE,EX,3/31/2025,32737,203,129,115,0.62,0.39,0.35
TN,LOC,STORE,FT,3/31/2025,2278,19,13,12,0.83,0.57,0.53
TN,LOC,STORE,LN,3/31/2025,2314,5,5,5,0.22,0.22,0.22
TN,LOC,STORE,TU,3/31/2025,8433,42,27,25,0.5,0.32,0.3
TX,ILP,OMNI,EX,3/31/2025,34096,88,70,55,0.26,0.21,0.16
TX,ILP,OMNI,FT,3/31/2025,72405,291,250,194,0.4,0.35,0.27
TX,ILP,OMNI,LN,3/31/2025,2253,9,7,4,0.4,0.31,0.18
TX,ILP,OMNI,TU,3/31/2025,151874,398,373,228,0.26,0.25,0.15
TX,ILP,STORE,EX,3/31/2025,1,0,0,0,0,0,0
TX,ILP,STORE,FT,3/31/2025,58925,437,266,220,0.74,0.45,0.37
TX,ILP,STORE,LN,3/31/2025,24190,114,86,70,0.47,0.36,0.29
TX,ILP,STORE,TU,3/31/2025,31752,215,175,138,0.68,0.55,0.43
WI,ILP,OMNI,EX,3/31/2025,6880,15,13,9,0.22,0.19,0.13
WI,ILP,OMNI,FT,3/31/2025,3462,13,10,10,0.38,0.29,0.29
WI,ILP,OMNI,LN,3/31/2025,127,0,0,0,0,0,0
WI,ILP,OMNI,TU,3/31/2025,26358,88,79,55,0.33,0.3,0.21
WI,ILP,STORE,FT,3/31/2025,2637,12,7,6,0.46,0.27,0.23
WI,ILP,STORE,LN,3/31/2025,1220,2,1,1,0.16,0.08,0.08
WI,ILP,STORE,TU,3/31/2025,3465,19,15,14,0.55,0.43,0.4
WY,PDL,OMNI,FT,3/31/2025,6,0,0,0,0,0,0
WY,PDL,OMNI,TU,3/31/2025,115,0,0,0,0,0,0
WY,PDL,STORE,FT,3/31/2025,202,3,3,2,1.49,1.49,0.99
WY,PDL,STORE,LN,3/31/2025,99,1,1,1,1.01,1.01,1.01
WY,PDL,STORE,TU,3/31/2025,734,4,4,4,0.55,0.55,0.55
AL,ILP,OMNI,TU,4/14/2025,11386,67,65,60,0.59,0.57,0.53
CA,PDL,OMNI,FT,4/14/2025,3459,15,13,11,0.43,0.38,0.32
CA,PDL,OMNI,TU,4/14/2025,10208,28,27,24,0.27,0.26,0.24
CA,PDL,STORE,FT,4/14/2025,24826,235,189,169,0.95,0.76,0.68
CA,PDL,STORE,LN,4/14/2025,1110,5,4,4,0.45,0.36,0.36
CA,PDL,STORE,TU,4/14/2025,24712,73,53,48,0.3,0.21,0.19
DE,ILP,OMNI,EX,4/14/2025,1610,9,7,6,0.56,0.43,0.37
DE,ILP,OMNI,FT,4/14/2025,664,4,4,4,0.6,0.6,0.6
DE,ILP,OMNI,LN,4/14/2025,7,0,0,0,0,0,0
DE,ILP,OMNI,TU,4/14/2025,4660,6,5,5,0.13,0.11,0.11
DE,ILP,STORE,FT,4/14/2025,794,4,2,1,0.5,0.25,0.13
DE,ILP,STORE,LN,4/14/2025,265,2,2,2,0.75,0.75,0.75
DE,ILP,STORE,TU,4/14/2025,395,1,0,0,0.25,0,0
FL,ILP,OMNI,EX,4/14/2025,148,1,0,0,0.68,0,0
FL,ILP,OMNI,FT,4/14/2025,7032,61,14,8,0.87,0.2,0.11
FL,ILP,OMNI,LN,4/14/2025,454,4,2,2,0.88,0.44,0.44
FL,ILP,OMNI,TU,4/14/2025,17136,62,41,32,0.36,0.24,0.19
FL,ILP,STORE,EX,4/14/2025,773,12,5,5,1.55,0.65,0.65
FL,ILP,STORE,FT,4/14/2025,58,1,1,1,1.72,1.72,1.72
FL,ILP,STORE,LN,4/14/2025,3036,29,15,11,0.96,0.49,0.36
FL,ILP,STORE,TU,4/14/2025,9438,66,45,37,0.7,0.48,0.39
IA,PDL,OMNI,FT,4/14/2025,91,0,0,0,0,0,0
IA,PDL,OMNI,TU,4/14/2025,583,1,1,1,0.17,0.17,0.17
IA,PDL,STORE,FT,4/14/2025,611,2,2,1,0.33,0.33,0.16
IA,PDL,STORE,LN,4/14/2025,211,0,0,0,0,0,0
IA,PDL,STORE,TU,4/14/2025,1445,8,8,6,0.55,0.55,0.42
ID,ILP,OMNI,EX,4/14/2025,53,0,0,0,0,0,0
ID,ILP,OMNI,FT,4/14/2025,981,4,3,3,0.41,0.31,0.31
ID,ILP,OMNI,LN,4/14/2025,55,0,0,0,0,0,0
ID,ILP,OMNI,TU,4/14/2025,2469,6,5,4,0.24,0.2,0.16
ID,ILP,STORE,EX,4/14/2025,130,0,0,0,0,0,0
ID,ILP,STORE,FT,4/14/2025,567,0,0,0,0,0,0
ID,ILP,STORE,LN,4/14/2025,245,1,0,0,0.41,0,0
ID,ILP,STORE,TU,4/14/2025,315,0,0,0,0,0,0
IN,PDL,OMNI,TU,4/14/2025,735,3,3,3,0.41,0.41,0.41
IN,PDL,STORE,TU,4/14/2025,1610,6,5,2,0.37,0.31,0.12
KS,LOC,OMNI,EX,4/14/2025,8718,32,25,23,0.37,0.29,0.26
KS,LOC,OMNI,FT,4/14/2025,1298,8,5,5,0.62,0.39,0.39
KS,LOC,OMNI,LN,4/14/2025,96,0,0,0,0,0,0
KS,LOC,OMNI,TU,4/14/2025,13317,22,17,15,0.17,0.13,0.11
KS,LOC,STORE,FT,4/14/2025,1363,8,3,3,0.59,0.22,0.22
KS,LOC,STORE,LN,4/14/2025,628,0,0,0,0,0,0
KS,LOC,STORE,TU,4/14/2025,1756,7,4,4,0.4,0.23,0.23
KY,PDL,OMNI,TU,4/14/2025,553,1,1,1,0.18,0.18,0.18
KY,PDL,STORE,TU,4/14/2025,1267,3,3,3,0.24,0.24,0.24
LA,PDL,OMNI,FT,4/14/2025,514,1,1,1,0.19,0.19,0.19
LA,PDL,OMNI,TU,4/14/2025,3125,11,11,8,0.35,0.35,0.26
LA,PDL,STORE,FT,4/14/2025,4496,60,57,56,1.33,1.27,1.25
LA,PDL,STORE,LN,4/14/2025,2966,12,12,11,0.4,0.4,0.37
LA,PDL,STORE,TU,4/14/2025,7798,34,32,29,0.44,0.41,0.37
MI,PDL,OMNI,FT,4/14/2025,223,2,1,1,0.9,0.45,0.45
MI,PDL,OMNI,TU,4/14/2025,4317,13,12,11,0.3,0.28,0.25
MI,PDL,STORE,FT,4/14/2025,1871,11,11,11,0.59,0.59,0.59
MI,PDL,STORE,LN,4/14/2025,2321,14,13,12,0.6,0.56,0.52
MI,PDL,STORE,TU,4/14/2025,10411,28,21,17,0.27,0.2,0.16
MO,ILP,OMNI,EX,4/14/2025,1494,6,5,5,0.4,0.33,0.33
MO,ILP,OMNI,FT,4/14/2025,3671,20,16,13,0.54,0.44,0.35
MO,ILP,OMNI,LN,4/14/2025,205,0,0,0,0,0,0
MO,ILP,OMNI,TU,4/14/2025,27673,83,75,53,0.3,0.27,0.19
MO,ILP,STORE,EX,4/14/2025,6282,16,9,9,0.25,0.14,0.14
MO,ILP,STORE,FT,4/14/2025,4023,20,12,10,0.5,0.3,0.25
MO,ILP,STORE,LN,4/14/2025,2657,9,6,5,0.34,0.23,0.19
MO,ILP,STORE,TU,4/14/2025,4499,19,14,14,0.42,0.31,0.31
MS,ILP,OMNI,EX,4/14/2025,24327,105,84,74,0.43,0.35,0.3
MS,ILP,OMNI,FT,4/14/2025,4612,50,48,42,1.08,1.04,0.91
MS,ILP,OMNI,LN,4/14/2025,153,2,0,0,1.31,0,0
MS,ILP,OMNI,TU,4/14/2025,33695,62,58,49,0.18,0.17,0.15
MS,ILP,STORE,EX,4/14/2025,1,0,0,0,0,0,0
MS,ILP,STORE,FT,4/14/2025,3273,32,23,18,0.98,0.7,0.55
MS,ILP,STORE,LN,4/14/2025,1954,12,9,6,0.61,0.46,0.31
MS,ILP,STORE,TU,4/14/2025,6445,41,36,32,0.64,0.56,0.5
NV,ILP,OMNI,EX,4/14/2025,750,2,2,1,0.27,0.27,0.13
NV,ILP,OMNI,FT,4/14/2025,2523,18,15,8,0.71,0.59,0.32
NV,ILP,OMNI,LN,4/14/2025,5,0,0,0,0,0,0
NV,ILP,OMNI,TU,4/14/2025,15456,54,46,30,0.35,0.3,0.19
NV,ILP,STORE,EX,4/14/2025,1401,10,5,4,0.71,0.36,0.29
NV,ILP,STORE,FT,4/14/2025,1111,15,10,9,1.35,0.9,0.81
NV,ILP,STORE,LN,4/14/2025,135,0,0,0,0,0,0
NV,ILP,STORE,TU,4/14/2025,1304,7,4,3,0.54,0.31,0.23
OK,ILP,OMNI,EX,4/14/2025,369,3,2,2,0.81,0.54,0.54
OK,ILP,OMNI,FT,4/14/2025,1981,10,7,3,0.5,0.35,0.15
OK,ILP,OMNI,LN,4/14/2025,123,0,0,0,0,0,0
OK,ILP,OMNI,TU,4/14/2025,22919,88,80,60,0.38,0.35,0.26
OK,ILP,STORE,EX,4/14/2025,2907,28,25,20,0.96,0.86,0.69
OK,ILP,STORE,FT,4/14/2025,1501,11,10,9,0.73,0.67,0.6
OK,ILP,STORE,LN,4/14/2025,1237,9,5,5,0.73,0.4,0.4
OK,ILP,STORE,TU,4/14/2025,1945,18,14,12,0.93,0.72,0.62
RI,PDL,OMNI,FT,4/14/2025,7,0,0,0,0,0,0
RI,PDL,OMNI,TU,4/14/2025,222,1,1,1,0.45,0.45,0.45
RI,PDL,STORE,FT,4/14/2025,97,0,0,0,0,0,0
RI,PDL,STORE,TU,4/14/2025,688,3,3,3,0.44,0.44,0.44
SC,LOC,OMNI,EX,4/14/2025,2802,19,15,14,0.68,0.54,0.5
SC,LOC,OMNI,FT,4/14/2025,600,2,1,1,0.33,0.17,0.17
SC,LOC,OMNI,LN,4/14/2025,296,1,1,1,0.34,0.34,0.34
SC,LOC,OMNI,TU,4/14/2025,48388,93,72,65,0.19,0.15,0.13
SC,LOC,STORE,EX,4/14/2025,25171,238,147,140,0.95,0.58,0.56
SC,LOC,STORE,FT,4/14/2025,4482,25,17,16,0.56,0.38,0.36
SC,LOC,STORE,LN,4/14/2025,1883,4,1,1,0.21,0.05,0.05
SC,LOC,STORE,TU,4/14/2025,10795,59,39,37,0.55,0.36,0.34
TN,LOC,OMNI,EX,4/14/2025,6893,29,22,22,0.42,0.32,0.32
TN,LOC,OMNI,FT,4/14/2025,151,0,0,0,0,0,0
TN,LOC,OMNI,LN,4/14/2025,142,1,1,1,0.7,0.7,0.7
TN,LOC,OMNI,TU,4/14/2025,32089,41,36,28,0.13,0.11,0.09
TN,LOC,STORE,EX,4/14/2025,32341,140,79,69,0.43,0.24,0.21
TN,LOC,STORE,FT,4/14/2025,894,3,2,2,0.34,0.22,0.22
TN,LOC,STORE,LN,4/14/2025,953,1,1,1,0.1,0.1,0.1
TN,LOC,STORE,TU,4/14/2025,6897,31,20,19,0.45,0.29,0.28
TX,ILP,OMNI,EX,4/14/2025,33874,64,56,48,0.19,0.17,0.14
TX,ILP,OMNI,FT,4/14/2025,31676,112,101,86,0.35,0.32,0.27
TX,ILP,OMNI,LN,4/14/2025,690,1,1,1,0.14,0.14,0.14
TX,ILP,OMNI,TU,4/14/2025,94905,257,237,157,0.27,0.25,0.17
TX,ILP,STORE,EX,4/14/2025,1,0,0,0,0,0,0
TX,ILP,STORE,FT,4/14/2025,31579,172,109,96,0.54,0.35,0.3
TX,ILP,STORE,LN,4/14/2025,11117,56,42,29,0.5,0.38,0.26
TX,ILP,STORE,TU,4/14/2025,20529,95,74,62,0.46,0.36,0.3
WI,ILP,OMNI,EX,4/14/2025,6839,10,9,9,0.15,0.13,0.13
WI,ILP,OMNI,FT,4/14/2025,1740,8,7,6,0.46,0.4,0.34
WI,ILP,OMNI,LN,4/14/2025,47,0,0,0,0,0,0
WI,ILP,OMNI,TU,4/14/2025,15956,60,51,41,0.38,0.32,0.26
WI,ILP,STORE,FT,4/14/2025,1707,9,8,6,0.53,0.47,0.35
WI,ILP,STORE,LN,4/14/2025,634,4,2,2,0.63,0.32,0.32
WI,ILP,STORE,TU,4/14/2025,2081,9,7,5,0.43,0.34,0.24
WY,PDL,OMNI,FT,4/14/2025,6,1,1,1,16.67,16.67,16.67
WY,PDL,OMNI,TU,4/14/2025,114,1,1,0,0.88,0.88,0
WY,PDL,STORE,FT,4/14/2025,93,0,0,0,0,0,0
WY,PDL,STORE,LN,4/14/2025,97,1,1,1,1.03,1.03,1.03
WY,PDL,STORE,TU,4/14/2025,298,2,2,2,0.67,0.67,0.67
AL,ILP,OMNI,TU,4/28/2025,30866,167,157,136,0.54,0.51,0.44
CA,PDL,OMNI,FT,4/28/2025,16845,76,68,64,0.45,0.4,0.38
CA,PDL,OMNI,TU,4/28/2025,25471,52,47,37,0.2,0.18,0.15
CA,PDL,STORE,EX,4/28/2025,16994,4,3,3,0.02,0.02,0.02
CA,PDL,STORE,FT,4/28/2025,54518,413,321,294,0.76,0.59,0.54
CA,PDL,STORE,LN,4/28/2025,1369,7,6,4,0.51,0.44,0.29
CA,PDL,STORE,TU,4/28/2025,51891,156,128,110,0.3,0.25,0.21
DE,ILP,OMNI,EX,4/28/2025,2405,12,10,7,0.5,0.42,0.29
DE,ILP,OMNI,FT,4/28/2025,1334,9,7,6,0.67,0.52,0.45
DE,ILP,OMNI,LN,4/28/2025,459,2,2,2,0.44,0.44,0.44
DE,ILP,OMNI,TU,4/28/2025,7708,23,21,16,0.3,0.27,0.21
DE,ILP,STORE,EX,4/28/2025,559,0,0,0,0,0,0
DE,ILP,STORE,FT,4/28/2025,1365,10,6,5,0.73,0.44,0.37
DE,ILP,STORE,LN,4/28/2025,699,4,3,3,0.57,0.43,0.43
DE,ILP,STORE,TU,4/28/2025,656,3,2,2,0.46,0.3,0.3
FL,ILP,OMNI,EX,4/28/2025,9483,16,12,8,0.17,0.13,0.08
FL,ILP,OMNI,FT,4/28/2025,9312,94,29,25,1.01,0.31,0.27
FL,ILP,OMNI,LN,4/28/2025,1714,15,8,3,0.88,0.47,0.18
FL,ILP,OMNI,TU,4/28/2025,31443,128,86,66,0.41,0.27,0.21
FL,ILP,STORE,EX,4/28/2025,20152,32,20,16,0.16,0.1,0.08
FL,ILP,STORE,FT,4/28/2025,92,1,1,1,1.09,1.09,1.09
FL,ILP,STORE,LN,4/28/2025,3559,35,18,14,0.98,0.51,0.39
FL,ILP,STORE,TU,4/28/2025,15666,153,92,79,0.98,0.59,0.5
IA,PDL,OMNI,FT,4/28/2025,397,1,1,1,0.25,0.25,0.25
IA,PDL,OMNI,TU,4/28/2025,1422,4,4,3,0.28,0.28,0.21
IA,PDL,STORE,EX,4/28/2025,673,0,0,0,0,0,0
IA,PDL,STORE,FT,4/28/2025,1397,10,9,9,0.72,0.64,0.64
IA,PDL,STORE,LN,4/28/2025,299,0,0,0,0,0,0
IA,PDL,STORE,TU,4/28/2025,2928,10,10,8,0.34,0.34,0.27
ID,ILP,OMNI,EX,4/28/2025,782,1,0,0,0.13,0,0
ID,ILP,OMNI,FT,4/28/2025,1908,6,5,4,0.31,0.26,0.21
ID,ILP,OMNI,LN,4/28/2025,2411,1,1,0,0.04,0.04,0
ID,ILP,OMNI,TU,4/28/2025,4687,8,6,5,0.17,0.13,0.11
ID,ILP,STORE,EX,4/28/2025,844,1,1,1,0.12,0.12,0.12
ID,ILP,STORE,FT,4/28/2025,946,3,1,1,0.32,0.11,0.11
ID,ILP,STORE,LN,4/28/2025,678,1,1,1,0.15,0.15,0.15
ID,ILP,STORE,TU,4/28/2025,561,2,1,1,0.36,0.18,0.18
IN,PDL,OMNI,TU,4/28/2025,2181,11,7,6,0.5,0.32,0.28
IN,PDL,STORE,EX,4/28/2025,2177,0,0,0,0,0,0
IN,PDL,STORE,TU,4/28/2025,3634,17,10,9,0.47,0.28,0.25
KS,LOC,OMNI,EX,4/28/2025,11787,61,43,40,0.52,0.36,0.34
KS,LOC,OMNI,FT,4/28/2025,4597,9,5,4,0.2,0.11,0.09
KS,LOC,OMNI,LN,4/28/2025,1724,4,3,2,0.23,0.17,0.12
KS,LOC,OMNI,TU,4/28/2025,27570,69,61,46,0.25,0.22,0.17
KS,LOC,STORE,EX,4/28/2025,1329,0,0,0,0,0,0
KS,LOC,STORE,FT,4/28/2025,2022,14,10,10,0.69,0.49,0.49
KS,LOC,STORE,LN,4/28/2025,811,3,2,2,0.37,0.25,0.25
KS,LOC,STORE,TU,4/28/2025,3246,21,13,13,0.65,0.4,0.4
KY,PDL,OMNI,TU,4/28/2025,1680,5,4,3,0.3,0.24,0.18
KY,PDL,STORE,TU,4/28/2025,2897,7,5,5,0.24,0.17,0.17
LA,PDL,OMNI,FT,4/28/2025,3397,15,15,14,0.44,0.44,0.41
LA,PDL,OMNI,TU,4/28/2025,6700,15,14,13,0.22,0.21,0.19
LA,PDL,STORE,EX,4/28/2025,1740,1,1,1,0.06,0.06,0.06
LA,PDL,STORE,FT,4/28/2025,10966,88,75,69,0.8,0.68,0.63
LA,PDL,STORE,LN,4/28/2025,4011,26,25,22,0.65,0.62,0.55
LA,PDL,STORE,TU,4/28/2025,14739,80,73,66,0.54,0.5,0.45
MI,PDL,OMNI,FT,4/28/2025,952,2,0,0,0.21,0,0
MI,PDL,OMNI,TU,4/28/2025,10348,19,18,17,0.18,0.17,0.16
MI,PDL,STORE,EX,4/28/2025,2967,2,2,2,0.07,0.07,0.07
MI,PDL,STORE,FT,4/28/2025,4032,25,19,17,0.62,0.47,0.42
MI,PDL,STORE,LN,4/28/2025,3169,17,15,13,0.54,0.47,0.41
MI,PDL,STORE,TU,4/28/2025,20886,61,49,45,0.29,0.23,0.22
MO,ILP,OMNI,EX,4/28/2025,3598,8,7,3,0.22,0.19,0.08
MO,ILP,OMNI,FT,4/28/2025,9511,33,26,21,0.35,0.27,0.22
MO,ILP,OMNI,LN,4/28/2025,6307,13,9,7,0.21,0.14,0.11
MO,ILP,OMNI,TU,4/28/2025,48129,106,99,77,0.22,0.21,0.16
MO,ILP,STORE,EX,4/28/2025,11095,28,20,16,0.25,0.18,0.14
MO,ILP,STORE,FT,4/28/2025,8327,57,26,22,0.68,0.31,0.26
MO,ILP,STORE,LN,4/28/2025,6266,16,12,10,0.26,0.19,0.16
MO,ILP,STORE,TU,4/28/2025,7933,52,34,32,0.66,0.43,0.4
MS,ILP,OMNI,EX,4/28/2025,29205,153,122,102,0.52,0.42,0.35
MS,ILP,OMNI,FT,4/28/2025,10884,69,58,51,0.63,0.53,0.47
MS,ILP,OMNI,LN,4/28/2025,8928,14,13,13,0.16,0.15,0.15
MS,ILP,OMNI,TU,4/28/2025,62423,141,132,102,0.23,0.21,0.16
MS,ILP,STORE,EX,4/28/2025,10940,96,74,63,0.88,0.68,0.58
MS,ILP,STORE,FT,4/28/2025,7069,60,40,36,0.85,0.57,0.51
MS,ILP,STORE,LN,4/28/2025,5613,21,15,14,0.37,0.27,0.25
MS,ILP,STORE,TU,4/28/2025,12588,80,63,51,0.64,0.5,0.41
